번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
10887,동물약국,02_03_02_P,3060000,3.06E+17,20190717,,3,폐업,2,폐업,20200824,,,,,,,서울특별시 중랑구 상봉동 500 상봉 프레미어스 엠코,"서울특별시 중랑구 망우로 353, c층 313호 (상봉동, 상봉 프레미어스 엠코)",2087,원약국,2.02008E+13,U,40:00.0,,207923.7459,455090.7183,동물약국,,0,
10888,동물약국,02_03_02_P,5230000,5.23E+17,20190717,,3,폐업,2,폐업,20211101,,,,054-655-7892,58.54,,경상북도 예천군 호명면 산합리 1472 아람타워 108호,"경상북도 예천군 호명면 도청대로 112, 아람타워 108호",36849,아람약국,2.02112E+13,U,40:00.0,,332213.5734,342526.7658,동물약국,,0,0
10889,동물약국,02_03_02_P,3410000,3.41E+17,20190923,,3,폐업,2,폐업,20201029,,,,257-1007,,,대구광역시 중구 남산동 3006 반월당효성해링턴플레이스,"대구광역시 중구 중앙대로66길 20, 지하2층 (남산동, 반월당효성해링턴플레이스)",41961,마트약국,2.0201E+13,U,40:00.0,,343902.0801,263530.8099,동물약국,,0,
10890,동물약국,02_03_02_P,3910000,3.91E+17,20190717,,3,폐업,2,폐업,20210302,,,,031-686-7533,0,,경기도 평택시 포승읍 도곡리 1144-1,"경기도 평택시 포승읍 여술로 22, 101호",17955,포승중앙약국,2.02106E+13,U,40:00.0,,186152.8836,387388.0719,동물약국,,0,
10891,동물약국,02_03_02_P,3160000,3.16E+17,20190717,,3,폐업,2,폐업,20220125,,,,02-2066-7525,,,서울특별시 구로구 천왕동 277-12 천왕에이스프라자 103호,"서울특별시 구로구 천왕로 32, 천왕에이스프라자 103호 (천왕동)",8365,코끼리약국,2.02201E+13,U,40:00.0,,185751.4305,442064.5905,동물약국,,0,0
10892,동물약국,02_03_02_P,3020000,3.02E+17,20190703,,3,폐업,2,폐업,20220517,,,,070-4234-8203,,,서울특별시 용산구 이태원동 44-17 1층,"서울특별시 용산구 녹사평대로32길 47, 1층 (이태원동)",4390,분홍약국,2.02205E+13,U,40:00.0,,199117.0517,447830.3184,동물약국,,0,0
10893,동물약국,02_03_02_P,4000000,4E+17,20190703,,3,폐업,2,폐업,20200602,,,,313764569,,,경기도 오산시 금암동 502-1번지,경기도 오산시 수목원로 466 (금암동),18108,센느약국,2.02006E+13,U,40:00.0,,204370.1321,408160.399,동물약국,,0,
10894,동물약국,02_03_02_P,5070000,5.07E+17,20190924,,3,폐업,2,폐업,20201113,,,,054-841-4356,,,경상북도 안동시 운흥동 142,"경상북도 안동시 대안로 177, 1층 (운흥동)",36701,금성약국,2.02011E+13,U,40:00.0,,355000.0511,341740.1343,동물약국,,0,
10895,동물약국,02_03_02_P,3190000,3.19E+17,20190725,,3,폐업,2,폐업,20190826,,,,02-6269-7574,,,서울특별시 동작구 신대방동 395-69번지 보라매아카데미타워 515호,"서울특별시 동작구 보라매로5가길 16, 515호 (신대방동, 보라매아카데미타워)",7071,아카데미약국,2.01908E+13,U,40:00.0,,193218.364,443239.5811,동물약국,,0,
10896,동물약국,02_03_02_P,3550000,3.55E+17,20190924,,3,폐업,2,폐업,20200205,,,,,0,,인천광역시 계양구 계산동 948-2번지 1층,"인천광역시 계양구 주부토로 525, 1층 (계산동)",21050,플러스약국,2.02002E+13,U,40:00.0,,175895.5224,448774.5102,동물약국,,0,
10897,동물약국,02_03_02_P,3330000,3.33E+17,20190903,,3,폐업,2,폐업,20200715,,,,051-701-0789,,,부산광역시 해운대구 좌동 1479-1 웅신시네아트,"부산광역시 해운대구 해운대로 802, 웅신시네아트 A동 1층 128호 (좌동)",48111,1층건강약국,2.02007E+13,U,40:00.0,,398237.3635,187720.5111,동물약국,,0,
10898,동물약국,02_03_02_P,4050000,5.63E+17,20190909,,3,폐업,2,폐업,20191205,,,,031-283-2841,,,경기도 용인시 기흥구 마북동 524-1번지,경기도 용인시 기흥구 용구대로2394번길 2 (마북동),16921,서울샤약국,2.01912E+13,U,40:00.0,,209477.0029,421985.2084,동물약국,,0,
10899,동물약국,02_03_02_P,3860000,3.86E+17,20190916,,3,폐업,2,폐업,20200927,,,,323454762,0,,경기도 부천시 괴안동 30-3,"경기도 부천시 소안로 24, 가산빌딩동 101호 (괴안동)",14699,세명약국,2.02009E+13,U,40:00.0,,182414.5514,441669.1635,동물약국,,0,
10900,동물약국,02_03_02_P,4040000,4.04E+17,20190826,,3,폐업,2,폐업,20191112,,,,031-795-2506,,,경기도 하남시 망월동 1081번지 미사역 효성해링턴 타워 더 퍼스트 1068호,"경기도 하남시 아리수로 570, 미사역 효성해링턴 타워 더 퍼스트 1층 1068호 (망월동)",12913,지니약국,2.01911E+13,U,40:00.0,,216753.0718,451631.468,동물약국,,0,
10901,동물약국,02_03_02_P,3470000,3.47E+17,20191001,,3,폐업,2,폐업,20201112,,,,053-622-7225,0,,대구광역시 달서구 상인동 1439 스카이M타워 101호,"대구광역시 달서구 월배로 164, 스카이M타워 101호 (상인동)",42788,약손약국,2.02011E+13,U,40:00.0,,338389.0944,258457.3866,동물약국,,0,
10902,동물약국,02_03_02_P,4060000,4.06E+17,20190826,,3,폐업,2,폐업,20200329,,,,,,,경기도 파주시 목동동 2-110번지 해솔마을3단지 운정현대아파트,"경기도 파주시 미래로 537, 해솔마을3단지 운정현대아파트 (목동동)",10893,교하푸른약국,2.02004E+13,U,40:00.0,,177826.9951,469232.976,동물약국,,0,
10903,동물약국,02_03_02_P,3130000,3.13E+17,20190819,,3,폐업,2,폐업,20220627,,,,02-414-6809,,,서울특별시 마포구 상암동 1623 한샘상암,"서울특별시 마포구 성암로 179, 한샘상암 1층 (상암동)",3929,소담약국,2.02206E+13,U,40:00.0,,190976.7202,452652.6863,동물약국,,0,0
10904,동물약국,02_03_02_P,3200000,3.2E+17,20190731,,3,폐업,2,폐업,20211016,,,,02-871-5400,0,,서울특별시 관악구 봉천동 852-2,"서울특별시 관악구 봉천로 488, 1층 2호 (봉천동)",8738,관악온누리약국,2.0211E+13,U,40:00.0,,195852.084,442142.4687,동물약국,,0,0
10905,동물약국,02_03_02_P,3990000,3.99E+17,20190809,,3,폐업,2,폐업,20211001,,,,031-572-8116,,,경기도 남양주시 별내동 989 이마트,"경기도 남양주시 순화궁로 167, 이마트 3층 (별내동)",12113,별내대학약국,2.0211E+13,U,40:00.0,,211047.5432,460054.7467,동물약국,,0,0
10906,동물약국,02_03_02_P,5540000,5.54E+17,20190718,,3,폐업,2,폐업,20220204,,,,317642772,0,,경기도 광주시 태전동 158-2,"경기도 광주시 태전동로 29, 105호 (태전동)",12787,태전온누리약국,2.02202E+13,U,40:00.0,,220654.5334,431567.8452,동물약국,,0,0
10907,동물약국,02_03_02_P,3650000,3.65E+17,20220407,,3,폐업,2,폐업,20220823,,,,425273650,,,대전광역시 중구 유천동 327-10,"대전광역시 중구 계백로 1543, 1층 (유천동)",34891,365큰사랑 약국,2.02208E+13,U,40:00.0,,235113.1628,313005.6647,동물약국,,0,0
10908,동물약국,02_03_02_P,3710000,3.71E+17,20220418,,3,폐업,2,폐업,20220704,,,,522336925,,,울산광역시 동구 전하동 621-2,울산광역시 동구 방어진순환도로 785(전하동),44042,스타온누리약국,2.02207E+13,U,40:00.0,,420421.8586,226285.2115,동물약국,,0,0
10909,동물약국,02_03_02_P,3600000,3.6E+17,20130812,,3,폐업,2,폐업,20171211,,,,382-0075,,,광주광역시 서구 치평동 1168-1번지,광주광역시 서구 치평로 79 (치평동),61952,씨티약국,2.01712E+13,I,59:59.0,,185877.6579,183914.6715,동물약국,,0,
10910,동물약국,02_03_02_P,3610000,3.61E+17,20130429,,3,폐업,2,폐업,20150909,,,,626759200,,,광주광역시 남구 백운동 514-8번지,광주광역시 남구 양림로 15-4 (백운동),61661,대추나무약국,2.01509E+13,I,59:59.0,,191806.1891,181849.4592,동물약국,,0,
10911,동물약국,02_03_02_P,3610000,3.61E+17,20130725,,3,폐업,2,폐업,20150326,,,,062-655-5562,,,광주광역시 남구 주월동 1199-7번지,광주광역시 남구 서문대로 764 (주월동),61699,이화약국,2.01503E+13,I,59:59.0,,190639.9627,180937.8573,동물약국,,0,
10912,동물약국,02_03_02_P,3610000,3.61E+17,20130806,,3,폐업,2,폐업,20140411,,,,062-654-9955,,,광주광역시 남구 주월동 522-2번지,광주광역시 남구 회재로1186번길 17 (주월동),61730,명성약국,2.01404E+13,I,59:59.0,,190063.0066,181234.7833,동물약국,,0,
10913,동물약국,02_03_02_P,3600000,3.6E+17,20131202,,3,폐업,2,폐업,20180320,,,,372-6611,,,광주광역시 서구 화정동 825-6번지,광주광역시 서구 월드컵4강로 66 (화정동),62037,염주약국,2.01803E+13,I,59:59.0,,188518.451,182639.3029,동물약국,,0,
10914,동물약국,02_03_02_P,3600000,3.6E+17,20140108,,3,폐업,2,폐업,20210201,,,,352-3521,,,광주광역시 서구 농성동 460-33,광주광역시 서구 죽봉대로 68 (농성동),61932,미래약국,2.02102E+13,U,40:00.0,,189337.045,184483.6874,동물약국,,0,
10915,동물약국,02_03_02_P,3600000,3.6E+17,20150123,,3,폐업,2,폐업,20180928,,,,,30,,광주광역시 서구 금호동 239-14번지,광주광역시 서구 화개1로 57 (금호동),62012,종원종로약국,2.0181E+13,U,36:01.0,,186705.6477,181129.9955,동물약국,,0,
10916,동물약국,02_03_02_P,3600000,3.6E+17,20170105,,3,폐업,2,폐업,20210201,,,,062-381-8275,,,광주광역시 서구 치평동 1243-1,"광주광역시 서구 운천로 207 (치평동, 신환빌딩)",61964,상무1번약국,2.02102E+13,U,40:00.0,,186699.919,183517.4136,동물약국,,0,
10917,동물약국,02_03_02_P,3600000,3.6E+17,20170621,,3,폐업,2,폐업,20191108,,,,062-382-7575,,,광주광역시 서구 쌍촌동 1334-7번지,광주광역시 서구 상무민주로 97 (쌍촌동),61940,상무종로약국,2.01911E+13,U,40:00.0,,187091.4722,184456.0654,동물약국,,0,
10918,동물약국,02_03_02_P,3600000,3.6E+17,20040705,,3,폐업,2,폐업,20120905,,,,062-362-0177,45.54,,광주광역시 서구 양동 5-327번지,광주광역시 서구 경열로 153-3 (양동),61923,서약국,2.01209E+13,I,59:59.0,,190966.3312,183967.6738,동물약국,,0,
10919,동물약국,02_03_02_P,3600000,3.6E+17,20130628,,3,폐업,2,폐업,20160630,,,,381-1120,,,광주광역시 서구 쌍촌동 1350-4번지,광주광역시 서구 상일로 34-1 (쌍촌동),61942,속편한약국,2.01606E+13,I,59:59.0,,187473.4773,184397.1331,동물약국,,0,
10920,동물약국,02_03_02_P,3600000,3.6E+17,20171123,,3,폐업,2,폐업,20211230,,,,062-369-5176,,,광주광역시 서구 화정동 768-19 선진진료센터,광주광역시 서구 상무대로 1064 (화정동),61980,도움온누리약국,2.02112E+13,U,40:00.0,,188842.1034,183655.6867,동물약국,,0,0
10921,동물약국,02_03_02_P,3400000,3.4E+17,19950614,,3,폐업,2,폐업,20130424,,,,721-2367,70,,부산광역시 기장군 기장읍 대라리 74번지 3통,,,동광당약국,2.01304E+13,I,59:59.0,,,,동물약국,,0,
10922,동물약국,02_03_02_P,3400000,3.4E+17,19991231,,3,폐업,2,폐업,20081030,,,,,35,,부산광역시 기장군 기장읍 대라리 148-9번지,부산광역시 기장군 기장읍 대청로45번길 19,,기장수산동물병원,2.0081E+13,I,59:59.0,,401575.9024,195522.7569,동물약국,,0,
10923,동물약국,02_03_02_P,3400000,3.4E+17,20130926,,3,폐업,2,폐업,20140825,,,,051-741-8127,,,부산광역시 기장군 기장읍 동부리 366-1번지,부산광역시 기장군 기장읍 차성동로 114,46063,참조은약국,2.01408E+13,I,59:59.0,,401726.3437,196543.4494,동물약국,,0,
10924,동물약국,02_03_02_P,3400000,3.4E+17,20131101,,3,폐업,2,폐업,20171212,,,,051-723-2307,,,부산광역시 기장군 기장읍 동부리 274-22번지,부산광역시 기장군 기장읍 읍내로 107,46061,한우리약국,2.01712E+13,I,59:59.0,,401634.7201,196249.4638,동물약국,,0,
10925,동물약국,02_03_02_P,3400000,3.4E+17,20060801,,3,폐업,2,폐업,20191111,,,,727-0030,60,,부산광역시 기장군 장안읍 좌천리 126-4번지,부산광역시 기장군 장안읍 좌천로 32,46033,장안약국,2.01911E+13,U,40:00.0,,403905.3994,203624.4738,동물약국,,0,
10926,동물약국,02_03_02_P,3400000,3.4E+17,20170911,,3,폐업,2,폐업,20200205,,,,,,,부산광역시 기장군 정관읍 매학리 712-1번지,부산광역시 기장군 정관읍 정관5로 50 (정관홈플러스),46015,정관온누리약국,2.02002E+13,U,40:00.0,,397835.2751,204802.0429,동물약국,,0,
10927,동물약국,02_03_02_P,3400000,3.4E+17,20180221,,3,폐업,2,폐업,20190312,,,,,,,부산광역시 기장군 정관읍 모전리 738-6번지,부산광역시 기장군 정관읍 정관로 391,46008,누리약국,2.01903E+13,U,40:00.0,,396849.7167,206047.4158,동물약국,,0,
10928,동물약국,02_03_02_P,3400000,3.4E+17,20180315,,3,폐업,2,폐업,20200227,,,,,,,부산광역시 기장군 정관읍 매학리 713-6번지 정관제일타워Ⅱ,"부산광역시 기장군 정관읍 정관로 575-3, 정관제일타워Ⅱ",46015,마법사 약국,2.02002E+13,U,40:00.0,,397873.6817,204631.5309,동물약국,,0,
10929,동물약국,02_03_02_P,3370000,3.37E+17,20160112,,3,폐업,2,폐업,20170829,,,,,,,부산광역시 연제구 연산동 386-6번지,부산광역시 연제구 안연로 38 (연산동),47565,프라임약국,2.01708E+13,I,59:59.0,,391198.3335,189974.4493,동물약국,,0,
10930,동물약국,02_03_02_P,3370000,3.37E+17,20161028,,3,폐업,2,폐업,20191231,,,,755-5655,,,,부산광역시 연제구 과정로 102 (연산동),47572,메디칼사랑약국,2.01912E+13,U,40:00.0,,391895.8131,188848.9314,동물약국,,0,
10931,동물약국,02_03_02_P,3320000,3.32E+17,20040513,,3,폐업,2,폐업,20060714,,,,338-9888,0,,부산광역시 북구 구포동 897-6   번지 거림맥스랜드빌딩 105호,,,희망약국,2.00607E+13,I,59:59.0,,,,동물약국,,0,
10932,동물약국,02_03_02_P,3320000,3.32E+17,20040918,,3,폐업,2,폐업,20060629,,,,338-5790,0,,부산광역시 북구 만덕동 840번지,,,신만덕약국,2.00606E+13,I,59:59.0,,385406.7706,191907.8673,동물약국,,0,
10933,동물약국,02_03_02_P,3320000,3.32E+17,20041202,,3,폐업,2,폐업,20061221,,,,361-0553,0,,부산광역시 북구 화명동 1130-15  번지 금융복합레포츠타운 109호,,,비타민약국,2.00612E+13,I,59:59.0,,,,동물약국,,0,
10934,동물약국,02_03_02_P,3320000,3.32E+17,20060707,,3,폐업,2,폐업,20070213,,,,338-5790,0,,부산광역시 북구 만덕동 840번지,,,신만덕양국,2.00702E+13,I,59:59.0,,385406.7706,191907.8673,동물약국,,0,
10935,동물약국,02_03_02_P,3320000,3.32E+17,20061124,,3,폐업,2,폐업,20200227,,,,332-2232,0,,부산광역시 북구 덕천동 400-17번지,부산광역시 북구 만덕대로 12 (덕천동),46576,세영약국,2.02002E+13,U,40:00.0,,382638.8976,191943.1925,동물약국,,0,
10936,동물약국,02_03_02_P,3370000,3.37E+17,20140611,,3,폐업,2,폐업,20161028,,,,051-755-5655,0,,부산광역시 연제구 연산동 491-14번지,부산광역시 연제구 과정로 104-1 (연산동),47572,메디칼사랑약국,2.0161E+13,I,59:59.0,,391912.8471,188866.9622,동물약국,,0,
10937,동물약국,02_03_02_P,3370000,3.37E+17,20150629,,3,폐업,2,폐업,20161010,,,,051-714-3325,,,부산광역시 연제구 연산동 1287-7번지,부산광역시 연제구 중앙대로 1083 (연산동),47540,레몬약국,2.0161E+13,I,59:59.0,,389406.6105,189275.1843,동물약국,,0,
10938,동물약국,02_03_02_P,3370000,3.37E+17,20171115,,3,폐업,2,폐업,20191230,,,,752-2544,,,부산광역시 연제구 연산동 386-6번지,"부산광역시 연제구 안연로 38 (연산동, 그린빌딩 1층)",47565,프라임약국,2.01912E+13,U,40:00.0,,391198.3335,189974.4493,동물약국,,0,
10939,동물약국,02_03_02_P,3370000,3.37E+17,20180104,,3,폐업,2,폐업,20201130,,,,051-867-4330,,,부산광역시 연제구 거제동 1461-14 동하빌딩,"부산광역시 연제구 거제천로287번길 12-3, 동하빌딩 (거제동)",47517,옵티마 수정약국,2.02011E+13,U,40:00.0,,390181.8778,190120.0675,동물약국,,0,
10940,동물약국,02_03_02_P,3320000,3.32E+17,20170213,,3,폐업,2,폐업,20171106,,,,,43.56,,부산광역시 북구 금곡동 1926번지,"부산광역시 북구 금곡대로470번길 29, 301동 103호 (금곡동, 신화명리버뷰자이)",46508,봄약국,2.01711E+13,I,59:59.0,,383052.9368,196490.0954,동물약국,,0,
10941,동물약국,02_03_02_P,3320000,3.32E+17,20130403,,3,폐업,2,폐업,20220818,,,,051-337-7542,,,부산광역시 북구 만덕동 774-7,부산광역시 북구 덕천로 188 (만덕동),46602,우정약국,2.02208E+13,U,40:00.0,,384257.0676,191991.0252,동물약국,,0,0
10942,동물약국,02_03_02_P,5080000,5.08E+17,20171228,,3,폐업,2,폐업,20191002,,,,,,,경상북도 구미시 봉곡동 36번지,경상북도 구미시 야은로 296 (봉곡동),39214,동산약국,2.0191E+13,U,40:00.0,,318307.6387,293880.282,동물약국,,0,
10943,동물약국,02_03_02_P,5080000,5.08E+17,20180212,,3,폐업,2,폐업,20191004,,,,,,,경상북도 구미시 봉곡동 36번지,경상북도 구미시 야은로 296 (봉곡동),39214,동산약국,2.0191E+13,U,40:00.0,,318307.6387,293880.282,동물약국,,0,
10944,동물약국,02_03_02_P,5080000,5.08E+17,20130813,,3,폐업,2,폐업,20141201,,,,,33,,경상북도 구미시 옥계동 842-3번지,경상북도 구미시 산호대로31길 3 (옥계동),39185,맑은약국,2.01412E+13,I,59:59.0,,327913.4904,293844.3511,동물약국,,0,
10945,동물약국,02_03_02_P,5080000,5.08E+17,20130813,,3,폐업,2,폐업,20190128,,,,463-1887,132,,경상북도 구미시 공단동 264-8번지,경상북도 구미시 1공단로 182 (공단동),39375,중원약국,2.01901E+13,U,40:00.0,,324469.4506,289904.2147,동물약국,,0,
10946,동물약국,02_03_02_P,5080000,5.08E+17,20130711,,3,폐업,2,폐업,20141001,,,,054-481-0229,63.8,,경상북도 구미시 선산읍 동부리 391-5번지,경상북도 구미시 선산읍 남문로 38,39118,명약국,2.0141E+13,I,59:59.0,,316942.7818,305282.7748,동물약국,,0,
10947,동물약국,02_03_02_P,5080000,5.08E+17,20131011,,3,폐업,2,폐업,20180207,,,,054-463-6237,33,,경상북도 구미시 신평동 129-2번지,경상북도 구미시 신비로 4 (신평동),39252,효성약국,2.02003E+13,U,40:00.0,,322650.188,292251.5269,동물약국,,0,
10948,동물약국,02_03_02_P,5080000,5.08E+17,20140206,,3,폐업,2,폐업,20150807,,,,054-472-1691,76,,경상북도 구미시 인의동 632번지,경상북도 구미시 여헌로 30 (인의동),39434,광제약국,2.01508E+13,I,59:59.0,,328285.6074,290227.9506,동물약국,,0,
10949,동물약국,02_03_02_P,5080000,5.08E+17,20140313,,3,폐업,2,폐업,20151001,,,,054-444-7115,32.4,,경상북도 구미시 도량동 608-88번지,경상북도 구미시 문장로 72 (도량동),39198,연합약국,2.0151E+13,I,59:59.0,,319860.3746,294071.1026,동물약국,,0,
10950,동물약국,02_03_02_P,5080000,5.08E+17,20150630,,3,폐업,2,폐업,20190131,,,,054-443-0088,,,경상북도 구미시 형곡동 854-5번지,경상북도 구미시 신시로 68-5 (형곡동),39295,처음약국,2.01901E+13,U,40:00.0,,320565.1151,291223.9907,동물약국,,0,
10951,동물약국,02_03_02_P,5080000,5.08E+17,20150807,,3,폐업,2,폐업,20190731,,,,054-472-1691,0,,경상북도 구미시 인의동 632번지,"경상북도 구미시 여헌로 30 (인의동, 구미청구하이츠)",39434,광제약국,2.01907E+13,U,40:00.0,,328285.6074,290227.9506,동물약국,,0,
10952,동물약국,02_03_02_P,5080000,5.08E+17,20151019,,3,폐업,2,폐업,20160805,,,,054-444-7115,0,,경상북도 구미시 도량동 608-88번지,경상북도 구미시 문장로 72 (도량동),39198,연합약국,2.01608E+13,I,59:59.0,,319860.3746,294071.1026,동물약국,,0,
